job_id,num_gpu,submit_time,iterations,model_name,batch_size,duration,interval,iteration_time,resource_time_0,resource_time_1,resource_time_2,priority
323,8,1569104000,465921,vgg16,16,89457000,3000,214,82,75,66,0
324,2,1625098000,20,shufflenet_v2_x1_0,128,19000,13000,850,747,58,18,0
325,2,1625114000,24,resnet18,128,23000,16000,881,687,110,95,1
326,1,1681767000,20007,a2c,64,10644000,60000,517,514,14,0,0
327,8,1686049000,76,bert,4,19000,142000,192,0.5,167,59,0
328,8,1686053000,49,gpt2,4,23000,4000,437,0.6,419,49,0
329,8,1686170000,219331,resnet18,128,206830000,117000,1010,784,117,77,1
330,8,1686174000,220563,resnet18,128,207991000,4000,1010,784,117,77,0
331,8,1686300000,1349233,vgg19,16,265799000,126000,226,82,88,60,1
332,8,1686310000,353211,resnet18,128,333078000,10000,1010,784,117,77,0
333,8,1686335000,225789,shufflenet_v2_x1_0,128,206597000,25000,957,769,57,10,0
334,1,1700155000,9,resnet18,128,7000,27000,779,711,110,0,0
335,8,1721307000,172134,shufflenet_v2_x1_0,128,157503000,1000,957,769,57,10,1
336,8,1732909000,344711,gpt2,4,160291000,203000,437,0.6,419,49,0
337,8,1733589000,306202,bert,4,75632000,116000,192,0.5,167,59,1
338,8,1777725000,61465,dqn,128,30917000,18000,509,435,8,0.5,0
339,8,1812761000,43,resnet18,128,41000,19000,1010,784,117,77,1
340,8,1830030000,3222,bert,4,796000,58000,192,0.5,167,59,1
341,8,1830117000,335,vgg19,16,66000,87000,226,82,88,60,0
342,8,1830719000,223,vgg19,16,44000,1000,226,82,88,60,0
343,8,1840819000,130,a2c,64,72000,112000,555,502,14,0.4,0
344,8,1866987000,68,bert,4,17000,36000,192,0.5,167,59,1
345,8,1867142000,9451,vgg19,16,1862000,2000,226,82,88,60,1
346,8,1869053000,32255,shufflenet_v2_x1_0,128,29514000,32000,957,769,57,10,1
347,8,1895504000,54610,a2c,64,30036000,115000,555,502,14,0.4,0
348,8,1901145000,5091,vgg19,16,1003000,92000,226,82,88,60,1
349,8,1901438000,11083,shufflenet_v2_x1_0,128,10141000,131000,957,769,57,10,0
350,8,1901981000,235614,dqn,128,118514000,70000,509,435,8,0.5,0
351,8,1901985000,360740,a2c,64,198407000,4000,555,502,14,0.4,1
352,8,1901989000,1102,shufflenet_v2_x1_0,128,1009000,4000,957,769,57,10,0
353,1,1903803000,24744,gpt2,4,11234000,96000,426,0.6,410,0,0
354,1,1909892000,9228,shufflenet_v2_x1_0,128,7180000,185000,798,706,59,0,0
355,1,1909902000,16336,a2c,64,8691000,10000,517,514,14,0,1
356,1,1909911000,17603,dqn,128,8608000,9000,490,446,8,0,1
357,1,1909919000,11706,a2c,64,6228000,8000,517,514,14,0,1
358,1,1909929000,22384,dqn,128,10946000,10000,490,446,8,0,1
359,1,1909959000,22087,dqn,128,10801000,18000,490,446,8,0,0
360,1,1909968000,16334,a2c,64,8690000,9000,517,514,14,0,0
361,1,1909979000,86267,vgg19,16,11301000,11000,109,114,80,0,0
362,1,1909989000,13562,resnet18,128,10158000,10000,779,711,110,0,1
363,1,1910006000,14680,resnet18,128,10996000,17000,779,711,110,0,1
364,8,1924498000,15645,gpt2,4,7275000,233000,437,0.6,419,49,1
365,8,1929234000,5036,bert,4,1244000,327000,192,0.5,167,59,1
366,8,1981642000,188979,shufflenet_v2_x1_0,128,172916000,213000,957,769,57,10,0
367,8,1981648000,934645,vgg16,16,179452000,6000,214,82,75,66,0
368,8,1982050000,244891,shufflenet_v2_x1_0,128,224076000,171000,957,769,57,10,1
369,8,1982061000,248197,resnet18,128,234050000,11000,1010,784,117,77,0
370,8,1999201000,144538,vgg19,16,28474000,94000,226,82,88,60,0
371,8,2002059000,50352,a2c,64,27694000,552000,555,502,14,0.4,1
372,8,2002402000,108307,bert,4,26752000,295000,192,0.5,167,59,0
373,8,2005827000,39087,a2c,64,21498000,120000,555,502,14,0.4,0
374,1,2006980000,27380,resnet18,128,20508000,73000,779,711,110,0,0
375,8,2027514000,1853,resnet18,128,1748000,97000,1010,784,117,77,0
