job_id,num_gpu,submit_time,iterations,model_name,batch_size,duration,interval,iteration_time,resource_time_0,resource_time_1,resource_time_2,priority
163,8,3772318000,1155473,bert,4,221851000,21000,192,0.5,167,59,0
164,8,3773359000,61521,shufflenet_v2_x1_0,128,58876000,462000,957,769,57,10,1
165,8,3774084000,9939135,vgg16,16,2126975000,587000,214,82,75,66,1
166,8,3775315000,221848,bert,4,42595000,18000,192,0.5,167,59,0
167,8,3775572000,502,dqn,128,256000,257000,509,435,8,0.5,0
168,8,3775871000,43915,shufflenet_v2_x1_0,128,42027000,299000,957,769,57,10,0
169,8,3780272000,2406558,gpt2,4,1051666000,95000,437,0.6,419,49,1
170,8,3817947000,618570,shufflenet_v2_x1_0,128,591972000,50000,957,769,57,10,0
171,8,3817978000,576458,resnet18,128,582223000,31000,1010,784,117,77,0
172,8,3828718000,1805,vgg19,16,408000,19000,226,82,88,60,1
173,8,3828965000,1083753,a2c,64,601483000,247000,555,502,14,0.4,0
174,8,3829332000,5241453,vgg16,16,1121671000,3000,214,82,75,66,1
175,8,3831486000,64616,vgg16,16,13828000,230000,214,82,75,66,0
176,8,3832267000,725025,gpt2,4,316836000,107000,437,0.6,419,49,0
177,8,3845388000,16143,dqn,128,8217000,186000,509,435,8,0.5,1
178,8,3852752000,2069,resnet18,128,2090000,55000,1010,784,117,77,1
179,8,3852784000,44353,a2c,64,24616000,32000,555,502,14,0.4,0
180,8,3854780000,1422386,shufflenet_v2_x1_0,128,1361224000,283000,957,769,57,10,0
181,8,3854783000,6403508,vgg19,16,1447193000,3000,226,82,88,60,0
182,8,3855340000,1531,bert,4,294000,243000,192,0.5,167,59,1
183,8,3855623000,4643161,bert,4,891487000,283000,192,0.5,167,59,1
184,4,3886815000,307,gpt2,4,133000,518000,433,0.6,413,20,0
185,4,3887819000,744452,vgg16,16,149635000,322000,201,82,72,67,0
186,8,3892069000,40214,dqn,128,20469000,127000,509,435,8,0.5,0
187,4,3910570000,311962,dqn,128,157541000,273000,505,440,8,0.4,1
188,8,3910611000,37821,shufflenet_v2_x1_0,128,36195000,41000,957,769,57,10,1
189,8,3922206000,288526,gpt2,4,126086000,507000,437,0.6,419,49,0
190,1,3923293000,753,dqn,128,369000,205000,490,446,8,0,1
191,4,3959385000,1504,vgg19,16,319000,20000,212,84,85,73,0
192,4,3959858000,106508,resnet18,128,98094000,64000,921,723,113,73,0
193,4,3959879000,67,dqn,128,34000,21000,505,440,8,0.4,1
194,4,3959899000,108,vgg19,16,23000,20000,212,84,85,73,1
195,4,3960108000,222718,gpt2,4,96437000,11000,433,0.6,413,20,0
196,4,3960123000,183,shufflenet_v2_x1_0,128,163000,15000,886,703,62,17,0
197,4,3960923000,96616,shufflenet_v2_x1_0,128,85602000,207000,886,703,62,17,0
198,4,3976270000,370844,vgg19,16,78619000,76000,212,84,85,73,1
199,4,3979177000,58939,gpt2,4,25521000,22000,433,0.6,413,20,1
200,8,3991832000,3989234,a2c,64,2214025000,385000,555,502,14,0.4,1
201,8,3993309000,853020,gpt2,4,372770000,15000,437,0.6,419,49,0
202,8,3993416000,1636238,vgg19,16,369790000,107000,226,82,88,60,0
203,8,3993843000,374254,resnet18,128,377997000,147000,1010,784,117,77,0
204,4,3994590000,151338,dqn,128,76426000,293000,505,440,8,0.4,1
205,4,3994609000,92954,shufflenet_v2_x1_0,128,82358000,19000,886,703,62,17,0
206,4,3994633000,85586,resnet18,128,78825000,24000,921,723,113,73,1
207,8,3994883000,359846,shufflenet_v2_x1_0,128,344373000,250000,957,769,57,10,1
208,8,3996027000,4665,resnet18,128,4712000,174000,1010,784,117,77,1
209,8,3996109000,4629,resnet18,128,4676000,12000,1010,784,117,77,1
210,4,3999219000,351146,vgg19,16,74443000,122000,212,84,85,73,1
211,8,4002150000,5211,shufflenet_v2_x1_0,128,4987000,53000,957,769,57,10,1
212,8,4002172000,9993,gpt2,4,4367000,22000,437,0.6,419,49,0
213,8,4011623000,20341,vgg16,16,4353000,452000,214,82,75,66,1
214,8,4017576000,6830,shufflenet_v2_x1_0,128,6537000,431000,957,769,57,10,0
215,4,4022105000,292921,bert,4,55655000,208000,190,0.5,163,18,0
216,4,4022127000,317278,vgg16,16,63773000,22000,201,82,72,67,1
217,4,4022151000,59,shufflenet_v2_x1_0,128,53000,24000,886,703,62,17,0
218,4,4022175000,62360,shufflenet_v2_x1_0,128,55251000,24000,886,703,62,17,0
219,4,4022238000,284660,vgg19,16,60348000,63000,212,84,85,73,1
220,4,4038772000,12976,vgg19,16,2751000,75000,212,84,85,73,0
221,4,4038794000,142,dqn,128,72000,22000,505,440,8,0.4,1
222,4,4072661000,129017,resnet18,128,118825000,2000,921,723,113,73,0
223,8,4072683000,265019,dqn,128,134895000,4000,509,435,8,0.5,1
224,4,4072703000,539886,vgg19,16,114456000,4000,212,84,85,73,1
225,4,4072721000,296840,gpt2,4,128532000,1000,433,0.6,413,20,0
226,8,4098805000,649319,resnet18,128,655813000,92000,1010,784,117,77,1
227,8,4098808000,699393,vgg19,16,158063000,3000,226,82,88,60,0
228,8,4098812000,2304,gpt2,4,1007000,4000,437,0.6,419,49,1
229,8,4098815000,98,dqn,128,50000,3000,509,435,8,0.5,1
230,8,4098818000,3410500,bert,4,654816000,2000,192,0.5,167,59,0
231,8,4098822000,3064448,vgg16,16,655792000,2000,214,82,75,66,0
232,8,4098825000,3415593,bert,4,655794000,3000,192,0.5,167,59,1
233,8,4098828000,57,shufflenet_v2_x1_0,128,55000,3000,957,769,57,10,0
234,8,4098831000,1505,bert,4,289000,3000,192,0.5,167,59,0
235,8,4099352000,648784,resnet18,128,655272000,55000,1010,784,117,77,0
236,8,4099456000,2898451,vgg19,16,655050000,104000,226,82,88,60,1
237,8,4099614000,3060845,vgg16,16,655021000,158000,214,82,75,66,0
238,1,4099912000,820436,shufflenet_v2_x1_0,128,654708000,15000,798,706,59,0,1
239,8,4100001000,677,gpt2,4,296000,89000,437,0.6,419,49,0
240,8,4100763000,2410438,vgg19,16,544759000,23000,226,82,88,60,0
241,1,4100924000,144938,bert,4,25799000,161000,178,0.5,160,0,0
242,8,4117439000,507585,gpt2,4,221815000,142000,437,0.6,419,49,0
243,8,4117554000,1862897,vgg16,16,398660000,115000,214,82,75,66,1
244,1,4126763000,1473892,gpt2,4,627878000,47000,426,0.6,410,0,1
245,8,4207036000,377243,resnet18,128,381016000,339000,1010,784,117,77,0
246,8,4207065000,385687,shufflenet_v2_x1_0,128,369103000,13000,957,769,57,10,1
247,8,4207092000,1748163,vgg16,16,374107000,27000,214,82,75,66,0
248,1,4211281000,2149,vgg16,16,230000,18000,107,117,68,0,1
249,1,4211284000,290,shufflenet_v2_x1_0,128,232000,1000,798,706,59,0,1
250,1,4211288000,276,shufflenet_v2_x1_0,128,221000,4000,798,706,59,0,0
251,1,4211291000,523,gpt2,4,223000,0,426,0.6,410,0,0
252,1,4211294000,270,resnet18,128,211000,3000,779,711,110,0,0
253,1,4211297000,436,dqn,128,214000,0,490,446,8,0,1
254,1,4211443000,1050330,a2c,64,543021000,17000,517,514,14,0,1
255,1,4225241000,118871,vgg19,16,12957000,59000,109,114,80,0,1
256,1,4225244000,71719,bert,4,12766000,3000,178,0.5,160,0,0
257,1,4225248000,16621,resnet18,128,12948000,4000,779,711,110,0,0
258,1,4225252000,121028,vgg16,16,12950000,4000,107,117,68,0,0
259,1,4225255000,16214,shufflenet_v2_x1_0,128,12939000,3000,798,706,59,0,1
260,1,4225258000,26395,dqn,128,12934000,3000,490,446,8,0,1
261,4,4234473000,463,bert,4,88000,143000,190,0.5,163,18,0
262,4,4234852000,512,vgg16,16,103000,5000,201,82,72,67,0
263,4,4235249000,1441,gpt2,4,624000,198000,433,0.6,413,20,1
264,4,4235465000,417,dqn,128,211000,71000,505,440,8,0.4,1
265,4,4235676000,350,a2c,64,187000,179000,533,502,10,0.3,1
266,1,4238503000,646687,shufflenet_v2_x1_0,128,516057000,6000,798,706,59,0,0
267,1,4238506000,998179,a2c,64,516059000,3000,517,514,14,0,1
268,1,4238510000,2899185,bert,4,516055000,4000,178,0.5,160,0,0
269,1,4238513000,662460,resnet18,128,516057000,3000,779,711,110,0,0
270,1,4238516000,436375,gpt2,4,185896000,3000,426,0.6,410,0,0
271,1,4238519000,1052785,dqn,128,515865000,3000,490,446,8,0,1
272,1,4238523000,4822869,vgg16,16,516047000,4000,107,117,68,0,0
273,1,4238526000,4822897,vgg16,16,516050000,3000,107,117,68,0,1
274,1,4238529000,1211389,gpt2,4,516052000,3000,426,0.6,410,0,1
275,1,4238533000,998154,a2c,64,516046000,4000,517,514,14,0,0
276,1,4238536000,1211382,gpt2,4,516049000,3000,426,0.6,410,0,0
277,1,4238539000,998137,a2c,64,516037000,3000,517,514,14,0,1
278,1,4238543000,4822803,vgg16,16,516040000,4000,107,117,68,0,0
279,1,4238546000,4734330,vgg19,16,516042000,3000,109,114,80,0,0
280,1,4238549000,1211373,gpt2,4,516045000,3000,426,0.6,410,0,1
281,1,4238553000,998143,a2c,64,516040000,4000,517,514,14,0,0
282,1,4238556000,4822822,vgg16,16,516042000,3000,107,117,68,0,1
