time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,real_executed_time,JCT,duration,pending_time,job_counter,promote
1272843.182468696,234,8,882891.0,883080.5208785534,1272843.182468696,389762.66159014264,128762.51860336824,389952.18246869603,165172.0,261189.66386532784,16,0
1278306.9094593525,227,8,880536.0,880560.5170135498,1278306.9094593525,397746.3924458027,186426.27865672112,397770.9094593525,165085.0,211344.63080263138,39,0
1282058.8320697092,277,8,1281834.0,1281960.7275550365,1282058.8320697092,98.10451467265375,98.10451467253945,224.83206970919855,70.0,126.7275550365448,1,0
1288528.0573552565,278,8,1288221.0,1288440.731046915,1288528.0573552565,87.32630834146403,87.3263083414598,307.05735525651835,55.0,219.73104691505432,1,0
1293382.741947742,224,8,879431.0,879480.5136618614,1293382.741947742,413902.2282858805,210502.11685666605,413951.74194774195,202371.0,203449.6250910759,46,0
1321765.6889663783,235,8,882913.0,883080.5208785534,1321765.6889663783,438685.16808782495,171925.02057562742,438852.68896637834,165854.0,266927.6683907509,38,0
1337984.3743101943,292,8,1337543.0,1337760.7717146873,1337984.3743101943,223.60259550693445,223.60259550701488,441.37431019428186,162.0,217.7717146873474,1,0
1401364.227374376,264,8,1075435.0,1075680.622906208,1401364.227374376,325683.604468168,72243.45761615146,325929.22737437603,69799.0,253685.7697582245,11,0
1412056.9421335005,299,1,1411796.0,1411920.8123579025,1412056.9421335005,136.12977559794672,136.1297755978324,260.9421335004736,149.0,124.81235790252686,1,0
1413065.128437996,300,1,1412342.0,1412640.8137142658,1413065.128437996,424.3147237300873,424.3147237300873,723.1284379959106,340.0,298.81371426582336,2,0
1419733.7787317147,239,8,883033.0,883800.5221951008,1419733.7787317147,535933.2565366139,159013.0636431087,536700.7787317147,203661.0,377687.7150886059,69,0
1426838.3602291455,302,1,1414218.0,1414440.8185100555,1426838.3602291455,12397.54171908996,12397.541719089855,12620.360229145503,11695.0,222.818510055542,4,0
1450200.5784276442,276,2,1267724.0,1267920.7187018394,1450200.5784276442,182279.85972580477,41879.76859721704,182476.5784276442,48960.0,140596.80983042717,16,0
1450490.4380309582,271,8,1121703.0,1121760.6505138874,1450490.4380309582,328729.78751707077,1129.6020741462708,328787.4380309582,1020.0,327657.8359568119,3,0
1463726.1780493779,236,8,882950.0,883440.5214543343,1463726.1780493779,580285.6565950436,267085.49063234765,580776.1780493779,242185.0,313690.68741703033,82,0
1463824.2679181315,247,8,906392.0,906480.5366921425,1463824.2679181315,557343.7312259891,183663.5389280536,557432.2679181315,175750.0,373768.728990078,67,0
1465722.2068960234,237,8,882971.0,883800.5221951008,1465722.2068960234,581921.6847009226,235961.50636096435,582751.2068960234,225554.0,346789.700535059,84,0
1466865.5957358838,238,8,883013.0,883800.5221951008,1466865.5957358838,583065.073540783,218384.887504673,583852.5957358838,204406.0,365467.7082312107,86,0
1470007.6191616924,279,8,1297288.0,1297440.7365338802,1470007.6191616924,172566.8826278122,4086.7712860974398,172719.61916169245,3468.0,168632.8478755951,3,0
1471818.104593706,280,8,1302510.0,1302840.7405056953,1471818.104593706,168977.36408801074,1577.2533578395844,169308.10459370608,1254.0,167730.85123586655,4,0
1493890.745168352,275,8,1152427.0,1152720.6706023216,1493890.745168352,341170.0745660304,28329.898196840288,341463.74516835203,29834.0,313133.84697151184,10,0
1495786.3601340598,240,8,883800.0,883800.5221951008,1495786.3601340598,611985.837938959,222105.6366342848,611986.3601340598,203939.0,389880.72349977493,85,0
1501994.6929646493,248,8,906905.0,907200.5376133919,1501994.6929646493,594794.1553512574,200233.9446648121,595089.6929646493,186944.0,394855.7482998371,68,0
1503407.0554353714,310,1,1503132.0,1503360.8718471527,1503407.0554353714,46.1835882186424,46.18358821868897,275.05543537135236,35.0,228.87184715270996,1,0
